critic_id,shoe_id,rating,name,date,description
1,179,9.2,NightWing2303 [weartesters.com],2021-06-21,"The Nike KD 14 is one of the best shoes of 2021 so far. The cushion feels like a springy marshmallow, the traction was fantastic, the support and lockdown were great. The shoe does everything well from a performance basketball perspective."
7,179,9.0,Nelson Chan @Hoop and Life,2021-05-04,"Every aspect of the KD14 performs really well and I like it better than the KD13. The cushion feels awesome and the traction and fit work well after a short break-in period. Also, the $150 price is fair considering all the tech you are getting."
6,179,9.0,The Sole Brothers,2021-05-10,"The KD 14 might be my #1 favorite shoe to play in right now! Awesome traction, minimal materials, and responsiveness without compromising impact protection - I absolutely love playing in them!"
37,179,9.0,Foot Doctor Zach,2022-01-22,"The Nike KD 14 provides excellent grip, stability, and cushion - especially when moving from side to side. It also does this without compromising much at all performance-wise."
36,179,8.9,Snkr Tech Talk,2022-02-01,I definitely recommend the Nike KD 14. They have one of the best tractions out right now and a fantastic cushion. The support is also solid with the cheap-feeling materials being the only con.
35,179,8.8,Shoeware,2022-01-22,"Overall, the Nike KD 14 is another step forward in Kevin Durant's shoe line. They're light on foot, breathable, and the traction is great."
24,179,8.6,RicheeKim,2021-05-04,"The KD 14 is very comfortable, a lot of fun to play in, and just a great shoe overall."
9,179,8.4,KickGenius,2021-06-14,"The KD 14 is one of the most versatile shoes out right now. It has the best technology that Nike has to offer, making it so that everyone can play in the shoe regardless of position. I feel like the KD 14 has something to offer for everyone and it's one of my favorite shoes to play in right now."
24,180,8.4,RicheeKim,2021-04-21,"For $70 retail, this is a banger of a shoe. If you are looking for impact protection, this shoe isn't for you. But everything else is really nice. The Nike Precision 5 is a great to shoe to play in and I honestly can't believe that it's only $70."
6,180,8.4,The Sole Brothers,2021-04-30,"If the Precision 5 was $120, I'd still recommend it because it performs extremely well. The only thing that's lacking is the cushion - and it's not that bad."
32,180,7.5,ShadeSnSoleS [Youtube],2022-03-05,"Overall, the Nike Precision 5 has solid traction and a decent cushion. The materials also weren't bad for a budget shoe, but the fit is wonky."
32,181,8.8,ShadeSnSoleS [Youtube],2022-03-11,Guards that are looking for court feel and traction will enjoy this shoe. I highly recommend playing in the Puma Court Rider.
6,181,7.5,The Sole Brothers,2021-06-22,"Overall, it is a comfortable and cozy feeling shoe, but it wasn't very responsive because the traction didn't perform well. The cushion is also pretty minimal, but that's understandable for a budget shoe like the Court Rider. I didn't really like playing in this shoe considering there are plenty of good options in the budget shoe price range."
24,182,9.0,RicheeKim,2021-03-12,The Under Armour Spawn 3 retails for just $100 and for the price it's a banger! A very very good performer - I have nothing bad to say about these.
6,182,9.0,The Sole Brothers,2021-03-12,Go get a pair! The Under Armour Spawn 3 is freaking phenomenal. My only minor issues are the heel curve and the durability of the outsole for outdoor use.
1,183,9.0,NightWing2303 [weartesters.com],2021-03-21,"Overall, I have loved playing in the Nike Cosmic Unity. They provide the stability and cushion I want and love. There's nothing I can complain about!"
24,183,8.8,RicheeKim,2021-03-21,The Nike Cosmic Unity retails for $150 and is a really solid shoe for the price. The only thing I didn't like in these was the traction on dust. I'm hoping the other colorways have better traction.
6,183,8.8,The Sole Brothers,2021-03-26,"The Cosmic Unity is super nice! Similar to the KD 13, but better quality and a little bulkier. I feel like any position or type of player would enjoy playing in these. These will be in my rotation and I really liked playing in them."
29,183,8.6,MARKCHES,2021-05-06,"The Nike Cosmic Unity is a great shoe. The cushion felt very good after breaking them in, and the materials feel premium. My only complaint about the shoe is the extra weight coming from the protruding heel cup."
30,184,8.6,Gavriel Rupert Dela Cruz [weartesters.com],2021-06-21,"Whether you�re a LeBron fan, a person who likes impact protection, or a newbie looking for a shoe that�ll get you started, I can definitely recommend these."
24,184,8.4,RicheeKim,2021-03-26,"The LeBron 18 Low retails for $160 and they are a pretty good performer. The materials could've been a bit better, but from a performance standpoint, they are really good."
6,184,8.4,The Sole Brothers,2021-03-26,"The LeBron 18 Low performs pretty well and I enjoyed playing in it. They will be in my rotation pretty loosely because I prefer other cushion setups, but overall these are solid."
18,185,9.0,AnotherPair [Youtube],2021-04-23,Overall the New Balance Two Wxy is a great all-around performer that any type of player can play in!
6,185,8.8,The Sole Brothers,2021-04-23,Overall the New Balance TWO WXY is very minimal and lightweight on foot and performs very well. Most types of players and play styles should be able to play in these. I'd 100% recommend getting them.
7,186,9.5,Nelson Chan @Hoop and Life,2021-02-13,"For $110, the PG 5 has a good amount of tech, really nice cushioning, and performs well in all aspects. There is some room for improvement when it comes to the quality of the materials."
24,186,8.8,RicheeKim,2021-02-13,"The PG 5 is a very solid performer. I wish the materials were a bit nicer, but at a $110 price point, I can't complain!"
6,186,8.8,The Sole Brothers,2021-02-13,"The PG 5 is a very solid performer. They are lightweight and I never had to worry when I played in them. Overall, there weren't many bad things I could say about these."
1,186,8.6,NightWing2303 [weartesters.com],2021-05-26,The PG5 is very good in most areas with the only downside being that the cushion didn't really perform well outdoors. They should be very good if you are playing indoors.
19,186,8.6,PureKicks,2021-09-13,The Nike PG5s cushion and traction are incredible. The materials perform nicely on the court as well. The shoe has just about everything you need from your hoop shoe.
29,186,8.2,MARKCHES,2021-05-06,"Overall, the shoe has durable materials, is very supportive, and the cushion provides very nice impact protection. The traction actually grips very hard and is very stable to play in."
40,187,8.8,RunStretchTech,2022-06-14,"Li-Ning's Way of Wade 9 Infinity is a pricey shoe, but it provides plenty of performance and durability for the price."
37,187,8.4,Foot Doctor Zach,2022-04-19,"The Li-Ning Way of Wade 9 performs well for players looking for front-to-back speed, but they aren't the best for those that like to feel low to the ground."
6,187,8.2,The Sole Brothers,2022-02-18,"The Li-Ning Way of Wade 9 Infinity is a solid all-around shoe. The traction bites, the cushion is alright, and the support is there too."
6,188,8.2,The Sole Brothers,2022-02-18,"The Li-Ning Way of Wade 9 offers premium features and materials. It could be lighter, and the cushion could be a bit more responsive, but I have no complaints other than that."
3,189,7.6,Schwollo,2021-02-01,"The Harden Volume 5 uses ""new tech"" for the sake of using ""new tech"". At $130 these aren't super expensive, but they don't do anything better than their predecessors and that is generous. I don't recommend these."
6,189,7.0,The Sole Brothers,2021-02-03,"I really wanted to like the Harden Volume 5, but I'm super disappointed with the performance of these. I'll probably never ball in them again, and I don't recommend them."
24,189,6.6,RicheeKim,2021-01-23,"The Harden Vol. 5 retails for $130 and considering the problems I had, these are a no go. I highly recommend staying away from this shoe unless you are a big Harden fan."
7,189,6.5,Nelson Chan @Hoop and Life,2020-12-25,The Harden Vol. 5 comes in at $130 which isn't bad for a signature shoe but is too much considering the performance of these. Unless you're a diehard Harden fan I can't see anyone hooping in these.
36,190,9.4,Snkr Tech Talk,2024-06-02,"The Nike Kobe 6 Protro is an outstanding performer. It takes a few hours to break in, but I love the traction, cushioning, and fit."
47,190,9.0,Lukas Simoner,2024-04-21,"The Nike Kobe 6 Protro is my go-to shoe for games. I love the traction performance, and the cushioning moulds to my foot."
24,190,8.6,RicheeKim,2021-01-13,"The Kobe 6 Protro is a great performer and I really enjoyed every single aspect of the shoe. The traction is amazing and the cushion feels nice and smooth. It's a good blend of court feel, responsiveness, and impact protection. I don't regret getting these at all."
29,190,8.4,MARKCHES,2021-05-16,"I really liked playing in the Kobe 6 Protro. It is a low-profile shoe that has the right balance of responsiveness, bounciness, and impact protection. The only downside is that it's hard to get your hands on a pair."
24,191,8.4,RicheeKim,2021-01-23,The Harden Stepback 2 retails for $80 and I would definitely recommend it. You get solid all-around basketball shoes that perform better than the much more expensive Harden Vol. 5.
6,191,8.2,The Sole Brothers,2021-01-23,"For only $80 retail, the Harden Stepback 2 is a great performer. They are a little bottom heavy and I had some heel slippage issues, but other than that, I really like this shoe!"
6,192,8.6,The Sole Brothers,2021-01-23,The Why Not Zero.4 is a solid performer. I especially liked the double-stacked Zoom units!
24,192,8.4,RicheeKim,2021-02-03,"For $130, I wouldn't recommend the Why Not Zero.4 just because of the inconsistent traction. It was just enough to cause me to not enjoy playing in the shoe. If you are a very linear player who doesn't make a lot of lateral movements you can probably get away with these."
19,192,8.0,PureKicks,2021-09-29,"The Jordan Why Not Zero.4 does the job done, and it does it well. The materials and cushion excel, but the lack of a consistent laced-up fit leads to inconsistent support. If you can lace it up properly, the performance shouldn't be an issue."
