review_id,shoe_id,critic_id,rating,date,type,description
8287,166,293,7.0,2021-08-24,fit,The fit for me wasn't the best. It gets quite roomy because of the stretch in the material.
8288,166,1,50.0,2022-01-22,outdoor,"It's fairly durable, considering there's no rubber on the outsole."
8289,166,293,50.0,2021-08-24,outdoor,The durability held up much better than I expected it to be on the Curry 8 and this uses the exact same outsole.
8290,166,1,4,2022-01-22,width,The shoe is wider in the forefoot when you go true to size.
8291,166,293,3,2021-08-24,width,It's good for wide-footers as the materials could stretch to accommodate.
8292,166,293,3,2021-08-24,size,I went true to size and felt ok length-wise.
8293,167,365,9.0,2021-09-02,expert_overall,"The Adidas Exhibit A is a refreshing entry into the Adidas basketball lineup. It's lightweight with great traction and materials. The cushion is comfortable and playable but could be better. Overall, the shoe is a reliable performer."
8294,167,6,8.4,2021-09-02,expert_overall,"The Adidas Exhibit A is a solid performer for the price. It has a great cushion if you want to feel quick and shifty. The traction is reliable, and the support has everything need in a hoop shoe."
8295,167,293,8.2,2021-09-13,expert_overall,"The Adidas Exhibit A is good but is just below the top-tier. The traction gets the job done, the cushion is responsive, and the materials perform well for the quality."
8296,167,19,7.6,2022-02-28,expert_overall,"The Adidas Exhibit A is a shoe that offers an excellent cushioning setup, but the mediocre traction is a letdown."
8297,167,266,8.8,2021-10-24,user_overall,If you are a wide footer you can still go down half a size. The shoe bed is very wide. It’s like this shoe was made for our type of feet.
8298,167,460,8.1,2022-10-11,user_overall,
8299,167,461,7.8,2021-11-21,user_overall,
8300,167,462,9.3,2022-05-31,user_overall,
8301,167,365,9.0,2021-09-02,traction,"When the courts are clean, the traction is reliable. There's minimal dust pickup, so an occasional wipe is needed."
8302,167,6,9.0,2021-09-02,traction,A diamond traction pattern has a solid bite on both clean and dusty courts. It's a good kind of consistent.
8303,167,293,8.0,2021-09-13,traction,"On clean courts, the diamond pattern performs well. On dusty courts, the traction picks up quite a bit of dust. The performance also improves after a break-in period."
8304,167,19,7.0,2022-02-28,traction,"The traction of this shoe is mediocre. It works on clean courts, but anything other than that, it becomes iffy."
8305,167,365,9.0,2021-09-02,cushion,The cushion provides lightweight stability in the forefoot and a slight amount of impact protection in the heel.
8306,167,6,8.0,2021-09-02,cushion,"The Adidas Exhibit A has a full-length Lightstrike midsole that feels firm and responsive. There is some impact protection, but it isn't very prominent."
8307,167,293,9.0,2021-09-13,cushion,The full-length Lightstrike feels similar to the Harden Vol. 4 but with much better step-in comfort. It's low to the ground and has a decent amount of compression.
8308,167,19,9.0,2022-02-28,cushion,"The cushion is a full-length Lightstrike. The court feel of this shoe is magnificent. It doesn't have the best impact protection, but I still loved it."
8309,167,365,9.0,2021-09-02,materials,I'm happy with the materials. Especially the choice to use a more comfortable half-bootie upper. They play well on the court.
8310,167,6,8.0,2021-09-02,materials,"For the price, I have no complaints. Adidas did a good job of implementing the materials across the upper."
8311,167,293,7.0,2021-09-13,materials,"It's mainly a thin mesh upper. The quality isn't the best, but it works for the price."
8312,167,19,7.0,2022-02-28,materials,"The materials feel comfortable enough, but it doesn't offer much support-wise."
8313,167,365,9.0,2021-09-02,support,"As always, Adidas has a solid base of the shoe to help with stability. This time around, I also really liked the heel support. It is minimal yet effective."
8314,167,6,9.0,2021-09-02,support,"The heel support is nicely sculpted. Your heel is locked down, and the wide base covers you laterally."
8315,167,293,9.0,2021-09-13,support,There are well-placed fuse overlays on the shoe that help to contain your foot.
8316,167,19,8.0,2022-02-28,support,"The heel counter feels rigid, but the laces don't really provide much in terms of support."
8317,167,365,9.0,2021-09-02,fit,"Fit can be inconsistent. Once you get the right size for you, the shoe plays nicely."
8318,167,6,8.0,2021-09-02,fit,"I experienced some tightness in the midfoot area, but it went away as I broke the shoes in."
8319,167,293,8.0,2021-09-13,fit,"There is some space in the toe box, but other than that, I like the fit."
8320,167,19,7.0,2022-02-28,fit,Adidas shoes have fit me weirdly for a while now. I needed to wear cushioned socks and get a smaller size to get a good fit.
8321,167,293,0.0,2021-09-13,outdoor,"I didn't play outdoors with these, but the rubber doesn't feel the most durable."
8322,167,6,4,2021-09-02,width,"Even with slightly wide feet, I was ok going down half a size. If you have wider feet, you may still want to go true to size."
8323,167,293,3,2021-09-13,width,It's a regular fitting shoe in terms of width.
8324,167,6,4,2021-09-02,size,I would recommend going down a half size.
8325,167,293,3,2021-09-13,size,I went true to my Adidas size and had no issues.
8326,168,6,8.2,2021-09-13,expert_overall,"For $100, this is a fantastic option. It is one of the best D Rose shoes to come out in recent years. It plays quickly and offers plenty of court feel though the impact protection could be better. But for the price, it's hard to beat the Adidas D Rose Son of Chi."
8327,168,293,8.0,2021-09-23,expert_overall,"Overall, the Adidas D Rose Son of Chi has good traction and feels responsive. The support is good as well. It just isn't the most minimal feeling shoe in terms of materials."
8328,168,394,7.8,2022-01-22,expert_overall,"The D Rose Son of Chi has nice traction, but the cushion isn't anything special. The support plays well enough, but you can tell the materials aren't the best."
8329,168,463,8.5,2023-04-11,user_overall,"Very nice shoe for athletic players, with nice support and fit, also bounce cushion is great, but the materials is not so good, but in outdoor doing normally"
8330,168,464,10.0,2022-12-09,user_overall,I liked how durable and comfortable they are amazing ❤️
8331,168,465,9.1,2022-08-05,user_overall,"Great shoe overall, the bounce it's great in this shoe."
8332,168,466,8.2,2022-10-17,user_overall,
8333,168,15,8.0,2022-11-14,user_overall,
8334,168,6,9.0,2021-09-13,traction,The traction used on this shoe performs nicely. You're going to experience an amazing bite.
8335,168,293,9.0,2021-09-23,traction,"The traction performs excellently. I would say the bite is top-tier, especially on clean courts. The only drawback is the dust pickup, but this didn't affect performance after wiping."
8336,168,394,9.0,2022-01-22,traction,The best feature of the shoe is traction. Its herringbone grips the floor so well.
8337,168,6,9.0,2021-09-13,cushion,The Son of Chi uses full-length exposed Bounce cushioning. It provides good bounciness and impact protection while still remaining low to the ground.
8338,168,293,8.0,2021-09-23,cushion,"The full-length Bounce felt a little thin. The compression isn't very noticeable, so impact protection is adequate. However, it is responsive and low to the ground."
8339,168,394,7.0,2022-01-22,cushion,"The shoe uses Bounce cushioning to provide solid responsiveness. It doesn't have the best impact protection, though."
8340,168,6,7.0,2021-09-13,materials,"It doesn't use the most premium-feeling materials, but it gets the job done just fine."
8341,168,293,8.0,2021-09-23,materials,The quality of the materials is not good. It took a while to break them into the point where they felt comfortable.
8342,168,394,7.0,2022-01-22,materials,"The materials have a cheaper feel to them. It still performs, but it could've been better."
8343,168,6,8.0,2021-09-13,support,"The lateral stability of the shoe is sturdy. Overall, the support performs well."
8344,168,293,8.0,2021-09-23,support,"The upper is supportive, so my foot felt contained. I had no issues with lateral stability. The Son of Chi also felt restrictive and sturdy in the ankle mobility department. Keep that in mind if that's something you look for in a shoe."
8345,168,394,8.0,2022-01-22,support,The support of the shoe is good but not great.
8346,168,6,8.0,2021-09-13,fit,"The toe box is a bit snug, but the shoe fits decently."
8347,168,293,7.0,2021-09-23,fit,"I felt pinching in the midfoot area, but that went away after breaking them in. The materials also don't stretch much, making them feel snug."
8348,168,394,8.0,2022-01-22,fit,The fit on the shoe feels snug. There isn't much extra space provided.
8349,168,293,50.0,2021-09-23,outdoor,I feel like durability on an outdoor court would be good.
8350,168,293,2,2021-09-23,width,Slightly snug.
8351,168,394,2,2022-01-22,width,
8352,168,394,2,2022-01-22,size,I would say go true to size still.
8353,169,382,8.3,2022-01-22,expert_overall,"Donovan Mitchell's latest shoe is a step up from last year's model, but the Adidas DON Issue #3 doesn't live up to the original. It has solid traction and adequate cushioning that will suit guard play."
